ISIN,StockID,Company,ShortName,BSE Code,NSE Code,Year High,Year Low,Close Price,Market Cap,LTP,Open,High,Low,Day Change,% Change,Volume
INE01TL01014,GSTK509470,Bombay Oxygen Investments,Bombay Oxygen Invst,509470,
INE143C01024,GSTK517258,Precision Electronics,Precision Electronics,517258,
INE313M01030,GSTK524444,Evexia Lifecare,Evexia Lifecare,524444,
INE02EZ01022,GSTK542285,Axita Cotton,Axita Cotton,542285,AXITA
INE689O01013,GSTK538942,Mercantile Ventures,Mercantile Ventures,538942,MERCANTILE
INE002B01016,GSTK532344,Madala Holdings,Madala Holdings,532344,
INE050N01010,GSTK530215,Kings Infra Ventures,Kings Infra Ventures,530215,
INE705G01021,GSTK505712,HIM Teknoforge,HIM Teknoforge,505712,
INE043B01028,GSTK517393,Vintron Informatics,Vintron Informatics,517393,
INE371C01013,GSTK524570,Poddar Pigments,Poddar Pigments,524570,PODDARMENT
INE636D01041,GSTK505750,Josts Engineering Company,Josts Engg Co,505750,
INE366C01021,GSTK530745,ACS Technologies Ltd.,ACS Technologies,530745,ACSTECH
INE430D01015,GSTK506522,JL Morison (India),JL Morison,506522,
INE619I01012,GSTK533292,A2Z Infra Engineering,A2Z Infra Engg,533292,A2ZINFRA
INE137M01017,GSTK539112,SAB Industries,SAB Industries,539112,
INE044N01021,GSTK507265,Emerald Leisures,Emerald Leisures,507265,
INE09BN01011,GSTK543737,Aveer Foods,Aveer Foods,543737,
INE486F01012,GSTK532039,Zenotech Laboratories,Zenotech Labs,532039,
INE09E501017,GSTK543251,Ravinder Heights,Ravinder Heights,543251,RVHL
INE890S01026,GSTK540097,Gamco,Gamco,540097,
INE0GFE01026,GSTK543327,Exxaro Tiles,Exxaro Tiles,543327,EXXARO
INE933A01014,GSTK500259,Lyka Labs,Lyka Labs,500259,LYKALABS
INE177M01013,GSTK519606,Integrated Proteins,Integrated Protein,519606,
INE861H01020,GSTK508875,Nitin Castings,Nitin Castings,508875,
INE017C01012,GSTK530145,Kisan Mouldings,Kisan Mouldings,530145,
INE432A01017,GSTK500009,Ambalal Sarabhai Enterprises,Ambalal Sarabhai Ent,500009,AMBALALSA
INE198H01019,GSTK524412,Aarey Drugs & Pharmaceuticals,Aarey Pharma,524412,AAREYDRUGS
INE278R01034,GSTK541161,Dharan Infra-EPC,Dharan Infra-EPC,541161,KBCGLOBAL
INE342D01012,GSTK531253,India Gelatine & Chemicals,India Gelatine,531253,
INE0INJ01017,GSTK544003,Plaza Wires,Plaza Wires,544003,PLAZACABLE
INE418C01012,GSTK500069,Quest Capital Markets,Quest Capital Market,500069,
INE655V01019,GSTK540358,RMC Switchgears,RMC Switchgears,540358,RMC
INE198N01017,GSTK534796,Jujhar Logistics,Jujhar Logistics,534796,
INE442V01012,GSTK540404,Prime Fresh,Prime Fresh,540404,
INE050B01023,GSTK511208,IL&FS Investment Managers,IL&FS Investment,511208,IVC
INE918N01018,GSTK539331,Veto Switch Gears & Cables,Veto Switch Gears,539331,VETO
INE421A01028,GSTK523204,Aban Offshore,Aban Offshore,523204,ABAN
INE110A01019,GSTK500074,BPL,BPL,500074,BPL
INE020S01012,GSTK526073,Galaxy Bearings,Galaxy Bearings,526073,
INE992I01013,GSTK512381,Starteck Finance,Starteck Finance,512381,STARTECK
INE023H01027,GSTK532649,Nectar Lifesciences,Nectar Life Sciences,532649,NECLIFE
INE02H701025,GSTK544100,Nova Agritech,Nova Agritech,544100,NOVAAGRI
INE017I01027,GSTK512399,Sera Investments & Finance India,Sera Investments,512399,
INE838E01017,GSTK532460,Ponni Sugars (Erode),Ponni Sugars (Erode),532460,PONNIERODE
INE05CY01014,GSTK543531,Tierra Agrotech,Tierra Agrotech,543531,
INE687B01014,GSTK507435,Khoday India,Khoday India,507435,
INE512B01022,GSTK532666,FCS Software Solutions,FCS Software Soln,532666,FCSSOFT
INE326B01035,GSTK531400,Almondz Global Securities,Almondz Global Sec,531400,ALMONDZ
INE454M01024,GSTK539917,Nagarjuna Fertilizers & Chemicals,Nagarjuna Fertilizer,539917,NAGAFERT
INE185C01017,GSTK538795,Shree Ajit Pulp & Paper,Shree Ajit Pulp,538795,SAPPL
INE868C01018,GSTK522273,Ahmedabad Steel Craft,Ahmedabad Steel,522273,
INE802D01023,GSTK509162,Indag Rubber,Indag Rubber,509162,
INE327G01032,GSTK540728,Sayaji Industries,Sayaji Industries,540728,
INE995D01025,GSTK530871,Chembond Material Technologies,Chembond Mat.Techno,530871,CHEMBOND
INE443A01030,GSTK502015,ASI Industries,ASI Industries,502015,
INE157H01023,GSTK532673,KM Sugar Mills,KM Sugar Mills,532673,KMSUGAR
INE190H01024,GSTK532713,Sakuma Exports,Sakuma Exports,532713,SAKUMA
INE469A01019,GSTK505681,Bimetal Bearings,Bimetal Bearings,505681,BIMETAL
INE302R01024,GSTK542332,Hi-Klass Trading & Investment,Hi-Klass Trading,542332,
INE07S101038,GSTK543915,Pavna Industries,Pavna Industries,543915,PAVNAIND
INE911Z01025,GSTK542012,A-1,A-1,542012,
INE139B01016,GSTK500464,UCAL,UCAL,500464,UCAL
INE527H01019,GSTK539141,UFO Moviez India,UFO Moviez India,539141,UFO
INE926K01017,GSTK533227,Asian Hotels East,Asian Hotels East,533227,AHLEAST
INE637D01015,GSTK505285,Tulive Developers,Tulive Developers,505285,
INE821Y01011,GSTK540796,Ratnabhumi Developers,Ratnabhumi Dev,540796,
INE108G01010,GSTK512361,Cupid Breweries And Distilleries Ltd.,Cupid Brew.&Dist,512361,
INE637H01024,GSTK532776,Shivam Autotech,Shivam Autotech,532776,SHIVAMAUTO
INE201M01029,GSTK540403,CL Educate,CL Educate,540403,CLEDUCATE
INE124B01018,GSTK523100,Cosmo Ferrites,Cosmo Ferrites,523100,
INE07G501017,GSTK544090,Sayaji Hotels (Pune),Sayaji Hotels (Pune),544090,
INE048A01011,GSTK500449,Hindustan Organic Chemicals,HOC,500449,
INE391D01019,GSTK505854,TRF,TRF,505854,TRF
INE890G01047,GSTK522091,United Van Der Horst,UVDHL,522091,
INE826B01026,GSTK523586,Indian Toners & Developers,Indian Toners & Dev,523586,
INE336H01023,GSTK532767,Gayatri Projects,Gayatri Projects,532767,GAYAPROJ
INE565L01011,GSTK533287,Zee Learn,Zee Learn,533287,ZEELEARN
INE315N01017,GSTK503635,Shree Salasar Investments,SSIL,503635,
INE130B01031,GSTK517530,Surana Telecom & Power,Surana Telecom,517530,SURANAT&P
INE947I01017,GSTK532998,Lotus Eye Hospital & Institute,Lotus Eye Hosp,532998,LOTUSEYE
INE567A01028,GSTK504058,Indo National,Indo National,504058,NIPPOBATRY
INE012Q01039,GSTK538119,R & B Denims,R & B Denims,538119,RNBDENIMS
INE450G01024,GSTK532613,VIP Clothing,VIP Clothing,532613,VIPCLOTHNG
INE158G01015,GSTK513043,Remi Edelstahl Tubulars,Remi Edelstahl,513043,
INE855F01042,GSTK532694,Avio Smart Market Stack,Avio Smart Market,532694,ASMS
INE176O01011,GSTK532016,Espire Hospitality,Espire,532016,
INE732K01027,GSTK511557,Pro Fin Capital Services,Pro Fin Capital,511557,
INE945A01026,GSTK500223,J C T,J C T,500223,JCT
INE276H01013,GSTK512103,Nidhi Granites,Nidhi Granites,512103,
INE262B01016,GSTK500213,International Travel House,Intl Travel House,500213,
INE072B01027,GSTK526443,Artificial Electronics Intelligent Material,Artificial Electro,526443,
INE0SJA01013,GSTK544521,VMS TMT,VMS TMT,544521,VMSTMT
INE889E01010,GSTK531879,Pioneer Distilleries,Pioneer Distilleries,531879,PIONDIST
INE591D01014,GSTK500120,Diamines & Chemicals,Diamines & Chemicals,500120,DIAMINESQ
INE01NE01012,GSTK542232,Shankar Lal Rampal Dye-Chem,Shankar Lal Rampal,542232,SRD
INE861D01011,GSTK511754,Shalibhadra Finance,Shalibhadra Finance,511754,SAHLIBHFI
INE371F01024,GSTK540829,Chandrima Mercantiles,Chandrima Mercantiles,540829,
INE928C01010,GSTK526821,Dai Ichi Karkaria,Dai Ichi Karkaria,526821,DAICHI
INE423D01010,GSTK526703,Ecoplast,Ecoplast,526703,
INE336C01016,GSTK504903,Rathi Steel & Power,Rathi Steel,504903,
INE161L01027,GSTK542655,Vikas Lifecare,Vikas Lifecare,542655,VIKASLIFE
INE761D01021,GSTK539132,Wardwizard Foods and Beverages,Wardwizard Foods&Bev,539132,
INE299D01022,GSTK526407,Hampton Sky Realty,Ritesh Properties,526407,
INE733A01018,GSTK516022,Star Paper Mills,Star Paper Mills,516022,STARPAPER
INE882A01013,GSTK521018,Maral Overseas,Maral Overseas,521018,MARALOVER
INE840D01015,GSTK526519,Alpine Housing Development Corporation,Alpine Housing Dev,526519,
INE372E01025,GSTK522105,Birla Precision Technologies,Birla Precision,522105,BIRLAPREC
INE364A01020,GSTK509715,Jay Shree Tea & Industries,Jay Shree Tea,509715,JAYSREETEA
INE977Y01011,GSTK543442,Brand Concepts,Brand Concepts,543442,BCONCEPTS
INE589D01018,GSTK517514,D & H India,D & H India,517514,
INE0CPR01018,GSTK543284,EKI Energy Services,EKI Energy Serv,543284,
INE0QXV01014,GSTK544112,Jasch Gauging Technologies,Jasch Gauging Techno,544112,
INE052001026,GSTK542862,Shahlon Silk Industries,Shahlon Silk,542862,
INE872A01014,GSTK523756,SREI Infrastructure Finance,SREI Infra Fin,523756,SREINFRA
INE792H01019,GSTK532773,Global Vectra Helicorp,Global Vectra,532773,GLOBALVECT
INE919I01024,GSTK540366,Music Broadcast,Music Broadcast,540366,RADIOCITY
INE222J01013,GSTK532988,Rane Engine Valve,Rane Engine Valve,532988,
INE418B01048,GSTK532320,Vaarad Ventures,Vaarad Ventures,532320,
INE256D01014,GSTK532425,Genus Prime Infra,Genus Prime Infra,532425,
INE859Q01017,GSTK539045,Manaksia Aluminium Company,Manaksia Aluminium,539045,MANAKALUCO
INE691C01022,GSTK530585,Swastika Investmart,Swastika Investmart,530585,
INE0V3U01015,GSTK544424,Globe Civil Projects,Globe Civil Projects,544424,GLOBECIVIL
INE159L01013,GSTK535621,SV Global Mill,SV Global Mill,535621,
INE854S01022,GSTK539407,Generic Engineering Construction & Projects,Generic Engg,539407,GENCON
INE849B01010,GSTK531525,ACE Software Exports,ACE Software Exp,531525,
INE678F01014,GSTK526169,Multibase India,Multibase India,526169,
INE196Y01018,GSTK544577,Worth Peripherals,Worth Peripherals,544577,WORTHPERI
INE186H01022,GSTK532674,Bannari Amman Spinning Mills,Bannari Amman Mills,532674,BASML
INE507F01023,GSTK504351,Empower India,Empower India,504351,EMPOWER
INE035801013,GSTK543743,Aeroflex Neu,Aeroflex Neu,543743,AERONEU
INE078D01012,GSTK526747,PG Foils,PG Foils,526747,
INE576N01014,GSTK531412,Radix Industries India,Radix Industries,531412,
INE819A01049,GSTK531216,Comfort Intech,Comfort Intech,531216,COMFINTE
INE0S2G01011,GSTK544249,Shree Tirupati Balajee Agro Trading Company Ltd,Shree Tirup.Bal.Agro,544249,BALAJEE
IN9026L01012,GSTK890165,Tilak Ventures Partly Paid,Tilak Venture-x,890165,
INE013E01017,GSTK508941,Panasonic Carbon India Company,Panasonic Carbon,508941,
INE314G01014,GSTK513509,Kalyani Forge,Kalyani Forge,513509,KALYANIFRG
INE227F01010,GSTK538890,MK Exim (India),MK Exim (India),538890,
INE362D01010,GSTK531069,Vijay Solvex,Vijay Solvex,531069,
INE557Z01018,GSTK543912,Power & Instrumentation (Gujarat),Power & Instrument,543912,PIGL
INE864J01012,GSTK533170,Tamboli Industries,Tamboli Industries,533170,TAMBOLIIN
INE657D01021,GSTK507998,Simmonds Marshall,Simmonds Marshall,507998,
INE0DAB01012,GSTK544246,Revathi Equipment India,Revathi Equip. Ind.,544246,RVTH
INE509C01026,GSTK531739,Gennex Laboratories,Gennex Laboratories,531739,
INE847C01020,GSTK533168,Rossell India,Rossell India,533168,ROSSELLIND
INE823B01015,GSTK531041,Competent Automobiles Company,Competent Auto,531041,
INE723D01021,GSTK514010,Rudra Ecovation,Rudra Ecovation,514010,
INE586E01020,GSTK540954,Indian Wood Products Co,Indian Wood Prods,540954,IWP
INE206B01013,GSTK521163,Zodiac Clothing Company,Zodiac Clothing Co,521163,ZODIACLOTH
INE01BL01012,GSTK542628,Northern Spirits,Northern Spirits,542628,
INE692Z01013,GSTK541402,Affordable Robotic & Automation,ARAPL,541402,AFFORDABLE
INE652F01027,GSTK526550,Country Club Hospitality & Holidays,Country Club,526550,CCHHL
INE589G01011,GSTK532678,Bombay Rayon Fashions,Bombay Rayon Fashion,532678,BRFL
INE914E01040,GSTK531082,Alankit,Alankit,531082,ALANKIT
INE0QTF01015,GSTK544124,Vibhor Steel Tubes,Vibhor Steel Tubes,544124,VSTL
INE631R01026,GSTK539894,Madhav Infra Projects,Madhav Infra Proj,539894,MADHAVIPL
INE705C01020,GSTK511108,Shiva Texyarn,Shiva Texyarn,511108,SHIVATEX
INE865D01012,GSTK531550,Jhaveri Credits & Capital,Jhaveri Credits,531550,
INE0PQ101010,GSTK544230,Saraswati Saree Depot,Saraswati Saree Dep.,544230,SSDL
INE0K1401020,GSTK543499,Achyut Healthcare,Achyut Hlthcr,543499,
INE317V01016,GSTK540078,Mitsu Chem Plast,Mitsu Chem Plast,540078,
INE214F01026,GSTK509546,Graviss Hospitality,Graviss Hospitality,509546,GRAVISSHO
INE951M01037,GSTK531307,RRIL,RRIL,531307,RRIL
INE782D01027,GSTK505216,Alfred Herbert (India),Alfred Herbert,505216,
INE034H01016,GSTK532679,SORIL Infra Resources,SORIL Infra,532679,SORILINFRA
INE524U01019,GSTK501151,Kartik Investments Trust,Kartik Invests.Trust,501151,
INE946H01037,GSTK511726,Vipul,Vipul,511726,VIPULLTD
INE277T01024,GSTK542753,Seacoast Shipping Services,Seacoast Shipping,542753,
INE683E01017,GSTK524506,Coral Laboratories,Coral Labs,524506,
INE716M01034,GSTK506863,Swadeshi Industries & Leasing,Swadeshi Industries,506863,
INE817B01025,GSTK530163,Kerala Ayurveda,Kerala Ayurveda,530163,
INE260E01014,GSTK530977,Shri Keshav Cements & Infra,Shri Keshav Cements,530977,
INE561C01019,GSTK505688,Bharat Gears,Bharat Gears,505688,BHARATGEAR
INE0GD201014,GSTK543376,Samor Reality,Samor Reality,543376,
INE121D01036,GSTK531173,Syschem (India),Syschem (India),531173,
INE711C01028,GSTK500220,Jasch Industries,Jasch Industries,500220,
INE726L01027,GSTK533452,Ebixcash World Money India,Ebixcash World,533452,DELPHIFX
INE404B01022,GSTK526961,Last Mile Enterprises,Last Mile Enterprise,526961,
INE289C01025,GSTK511559,Team India Guaranty,Team India Guaranty,511559,TEAMGTY
INE920C01017,GSTK526723,NTC Industries,NTC Industries,526723,
INE217K01011,GSTK540709,Reliance Home Finance,Reliance Home Finance,540709,RHFL
INE586G01017,GSTK532543,GP Petroleums,GP Petroleums,532543,GULFPETRO
INE945P01024,GSTK538970,Wardwizard Innovations & Mobility,Wardwizard Innov,538970,
INE860D01013,GSTK531569,Sanjivani Paranteral,Sanjivani Paranteral,531569,
INE623A01011,GSTK507315,Sakthi Sugars,Sakthi Sugars,507315,SAKHTISUG
INE834I01025,GSTK540775,Khadim India,Khadim,540775,KHADIM
INE781A01025,GSTK532326,Intense Technologies,Intense Tech,532326,INTENTECH
INE314I01036,GSTK536565,Novelix Pharmaceuticals,Novelix Pharma,536565,
INE088G01014,GSTK516108,South India Paper Mills,South India Paper,516108,
INE176J01011,GSTK533014,Sicagen India,Sicagen India,533014,SICAGEN
INE106G01014,GSTK504646,Bhagwati Autocast,Bhagwati Autocast,504646,
INE099E01016,GSTK532362,Nagpur Power & Industries,Nagpur Power & Inds,532362,
INE416L01017,GSTK533261,Eros International Media,Eros Intl Media,533261,EROSMEDIA
INE104E01014,GSTK512634,Savera Industries,Savera Industries,512634,
INE745A01012,GSTK512345,Lexora Global,Lexora Global,512345,
INE600A01035,GSTK500327,PIL ITALICA Lifestyle,PIL ITALICA Life,500327,PILITA
INE542B01011,GSTK524598,Aksharchem (India),Aksharchem (India),524598,AKSHARCHEM
INE136C01044,GSTK526717,HCP Plastene Bulkpack,HCP Plastene,526717,
INE461H01011,GSTK512109,Aviva Industries,Aviva Industries,512109,
INE806A01020,GSTK530961,Vikas Ecotech,Vikas Ecotech,530961,VIKASECO
INE204C01024,GSTK503804,Shri Dinesh Mills,Shri Dinesh Mills,503804,
INE713D01055,GSTK522292,Candour Techtex,Candour Techtex,522292,
INE105D01013,GSTK513353,Cochin Minerals & Rutile,Cochin Minerals,513353,
INE861A01058,GSTK532411,MPS Infotecnics,MPS Infotecnics,532411,VISESHINFO
INE572G01025,GSTK509048,Lancor Holdings,Lancor Holdings,509048,LANCORHOL
INE605D01012,GSTK508670,Neelamalai Agro Industries,Neelamalai Agro,508670,NEAGI
INE231C01019,GSTK516016,Shreyans Industries,Shreyans Inds,516016,SHREYANIND
INE319B01014,GSTK531373,Byke Hospitality,Byke Hospitality,531373,BYKE
INE185E01021,GSTK532022,Filatex Fashions,Filatex Fashions,532022,FILATFASH
INE047B01011,GSTK532716,Gillanders Arbuthnot & Co,Gillanders Arbuthnot,532716,GILLANDERS
INE650L01011,GSTK533543,Brooks Laboratories,Brooks Labs,533543,BROOKS
INE776I01010,GSTK539126,MEP Infrastructure Developers,MEP Infra Devs,539126,MEP
INE05MV01019,GSTK542694,Parshva Enterprises,Parshva Enterprises,542694,
INE413F01016,GSTK542679,Dhanashree Electronics,Dhanashree Electro,542679,
INE284C01018,GSTK504258,Lakshmi Electrical Control Systems,Lakshmi Elect.Contl.,504258,
INE544W01021,GSTK540401,Maximus International,Maximus Intl,540401,
INE084Q01012,GSTK537785,Race Eco Chain,Race Eco Chain,537785,RACE
INE845B01018,GSTK526604,Lippi Systems,Lippi Systems,526604,
INE668L01013,GSTK506180,Emergent Industrial Solutions,Emergent Ind Soln,506180,
INE795A01017,GSTK504093,Panasonic Energy India Co,Panasonic Energy,504093,
INE959B01017,GSTK530457,GTT Data Solutions,GTT Data Solutions,530457,
INE727C01024,GSTK539598,AMPL Capital,AMPL Capital,539598,
INE645W01026,GSTK543811,Airan,Airan,543811,AIRAN
INE03RS01027,GSTK543268,DRC Systems India,DRC Systems,543268,DRCSYSTEMS
INE864B01027,GSTK500231,Umang Dairies,Umang Dairies,500231,
INE394C01023,GSTK532275,Landmarc Leisure Corporation,Landmarc Leisure,532275,
INE133C01033,GSTK524174,Kesar Petroproducts,Kesar Petroproducts,524174,
INE754C01010,GSTK511571,Crescentis Capital,Crescentis Capital,511571,
INE753K01015,GSTK533161,Emmbi Industries,Emmbi Industries,533161,EMMBI
INE722N01014,GSTK514318,Jattashankar Industries,Jattashankar Inds,514318,
INE837B01031,GSTK514470,Winsome Textile Industries,Winsome Textile Inds,514470,
INE102E01018,GSTK524636,Oxygenta Pharmaceutical,Oxygenta,524636,
INE312J01012,GSTK533167,Coromandel Engineering Company,CEC,533167,
INE961E01017,GSTK509953,Trade Wings,Trade Wings,509953,
INE368I01016,GSTK532986,Niraj Cement Structurals,Niraj Cement Struct,532986,NIRAJ
INE692B01014,GSTK515037,Murudeshwar Ceramics,Murudeshwar Ceramics,515037,MURUDCERA
INE641R01017,GSTK539515,Quint Digital,Quint Digital,539515,QUINT
INE640B01021,GSTK532334,HB Estate Developers,HB Estate Developers,532334,HBESD
INE123C01018,GSTK507785,Tainwala Chemicals & Plastics (India),Tainwala Chemicals,507785,TAINWALCHM
INE082C01024,GSTK517417,Patels Airtemp (India),Patels Airtemp,517417,
INE043C01018,GSTK507580,IVP,IVP,507580,IVP
INE218C01016,GSTK509009,Ausom Enterprise,Ausom Enterprise,509009,AUSOMENT
INE553C01016,GSTK534615,North Eastern Carrying Corporation,North Eastern Carrying,534615,NECCLTD
INE418N01035,GSTK535958,Integra Essentia,Integra Essentia,535958,ESSENTIA
INE273F01022,GSTK539115,Alan Scott Enterprises,Alan Scott Enter.,539115,
INE380Z01015,GSTK541144,Active Clothing Co,Active Clothing Co,541144,
INE625B01014,GSTK507490,Rana Sugars,Rana Sugars,507490,RANASUG
INE302E01014,GSTK511066,Sakthi Finance,Sakthi Finance,511066,
INE230F01014,GSTK531694,Rainbow Foundations,Rainbow Foundations,531694,
INE758A01072,GSTK512149,Avance Technologies,Avance Technology,512149,
INE454F01010,GSTK540874,7Seas Entertainment,7Seas Enter,540874,
INE222U01010,GSTK540062,Golden Crest Education & Services,Golden Crest Edu,540062,
INE475D01010,GSTK538714,Sangam Finserv,Sangam Finserv,538714,
INE220J01025,GSTK533400,Future Consumer,Future Consumer,533400,FCONSUMER
INE081G01019,GSTK538896,Kanchi Karpooram,Kanchi Karpooram,538896,KANCHI
INE054C01015,GSTK523660,Waterbase,Waterbase,523660,
INE011R01013,GSTK538713,Atishay,Atishay,538713,
INE588G01021,GSTK507621,Milkfood,Milkfood,507621,
INE473C01025,GSTK530495,Stratmont Industries,Stratmont Industries,530495,
INE302C01018,GSTK530139,Kreon Finnancial Services,Kreon Financial Serv,530139,
INE977M01024,GSTK537839,HBG Hotels,HBG Hotels,537839,
INE712B01010,GSTK523283,Super House,Super house,523283,SUPERHOUSE
INE541K01014,GSTK539255,Star Delta Transformers,Star Delta Trans,539255,
INE030Q01015,GSTK538882,Emerald Finance,Emerald Finance,538882,
INE822E01011,GSTK530677,Supreme Holdings & Hospitality (India),Supreme Holdings,530677,SUPREME
INE132C01027,GSTK514138,Suryalata Spinning Mills,Suryalata Spg Mills,514138,SURYALA
INE762C01021,GSTK526241,Amrapali Industries,Amrapali Inds,526241,
INE263B01022,GSTK524592,Jaysynth Orgochem,Jaysynth Orgochem,524592,
INE027T01023,GSTK539226,Rudra Global Infra Products,Rudra Global Infra,539226,RUDRA
INE539B01017,GSTK532372,Virinchi,Virinchi,532372,VIRINCHI
INE794W01014,GSTK500282,Modern Threads (India),Modern Threads,500282,MODTHREAD
INE227G01018,GSTK532894,Indowind Energy,Indowind Energy,532894,INDOWIND
INE521J01018,GSTK533260,CP Capital,CP Capital,533260,CPCAP
INE251D01023,GSTK503015,Modern India,Modern India,503015,
INE498A01018,GSTK502820,DCM,DCM,502820,DCM
INE601B01023,GSTK519216,Ajanta Soya,Ajanta Soya,519216,
INE666Y01010,GSTK542013,Dolfin Rubbers,Dolfin Rubbers,542013,
INE561D01025,GSTK526614,Expo Engineering And Projects,Expo Eng. & Projects,526614,
INE590L01019,GSTK533576,Vaswani Industries,Vaswani Industries,533576,VASWANI
INE186R01013,GSTK540198,Osiajee Texfab,Osiajee Texfab,540198,
INE319Q01012,GSTK538546,Bansal Roofing Products,Bansal Roofing,538546,
INE731D01024,GSTK505299,KPT Industries,KPT Industries,505299,
INE836H01014,GSTK532852,Mcdowell Holdings,Mcdowell Holdings,532852,MCDHOLDING
INE921D01013,GSTK519295,Bambino Agro Industries,Bambino Agro Inds,519295,
INE558A01019,GSTK523638,IP Rings,IP Rings,523638,
INE915K01010,GSTK533221,Asian Hotels (West),Asian Hotels West,533221,AHLWEST
INE968D01022,GSTK506074,Arshiya,Arshiya,506074,ARSHIYA
INE0LQS01015,GSTK543614,Tips Films,Tips Films,543614,TIPSFILMS
INE268T01015,GSTK540168,Supra Pacific Financial Services,Supra Pacific Manage,540168,
INE512D01028,GSTK506134,Gourmet Gateway India,Gourmet Gateway,506134,
INE876S01017,GSTK539227,Loyal Equipments,Loyal Equipments,539227,
INE948A01012,GSTK517562,Trigyn Technologies,Trigyn Technologies,517562,TRIGYN
INE013J01016,GSTK513369,Krishanveer Forge,Krishanveer Forge,513369,
INE798D01015,GSTK523676,Golkunda Diamonds & Jewellery,Golkunda Diamonds,523676,
INE082B01018,GSTK523248,Machino Plastics,Machino Plastics,523248,
INE741B01027,GSTK513528,Glittek Granites,Glittek Granites,513528,
INE897N01014,GSTK539288,AVI Polymers,AVI Polymers,539288,
INE398B01018,GSTK532376,Umiya Buildcon,Umiya Buildcon,532376,UMIYA-MRO
INE486D01017,GSTK524218,Resonance Specialties,Resonance Specialtie,524218,
INE03HW01020,GSTK543958,VL E-Governance & IT Solutions,VL E-Governance & IT,543958,VLEGOV
INE250Z01010,GSTK541304,Indo US Bio-Tech,Indo US Bio-Tech,541304,INDOUS
INE606B01022,GSTK531175,BLS Infotech,BLS Infotech,531175,
INE877I01016,GSTK532994,Archidply Industries,Archidply Industries,532994,ARCHIDPLY
INE372M01010,GSTK543993,ARCL Organics,ARCL Organics,543993,
INE592B01024,GSTK514142,TT,TT,514142,TTL
INE178C01020,GSTK532419,Smartlink Holdings,Smartlink Holdings,532419,SMARTLINK
INE402H01015,GSTK526981,Shri Bajrang Alliance,Shri Bajrang,526981,SHBAJRG
INE927K01023,GSTK513502,Baroda Extrusion,Baroda Extrusion,513502,
INE489D01011,GSTK508136,B&A,B&A,508136,BNALTD
INE19GK01015,GSTK544716,Shree Ram Twistex,Shree Ram Twistex,544716,SRTL
INE474E01029,GSTK512608,Bhandari Hosiery Exports,Bhandari Hosiery,512608,BHANDARI
INE606A01024,GSTK500343,AMJ Land Holdings,AMJ Land Holdings,500343,AMJLAND
INE085D01033,GSTK500159,Metroglobal,Metroglobal,500159,METROGLOBL
INE856A01017,GSTK505690,Brady & Morris Engineering Co,Brady & Morris Engg,505690,
INE273A01015,GSTK517096,Aplab,Aplab,517096,
INE790D01020,GSTK532992,CHL,CHL,532992,
INE191C01023,GSTK523874,East India Drums And Barrels Manufacturing,East India Drums,523874,
INE218N01021,GSTK506640,ZR2 Bioenergy Ltd.,ZR2 Bioenergy,506640,
INE452L01012,GSTK538365,Adhunik Industries,Adhunik Industries,538365,INCREDIBLE
INE281A01026,GSTK500083,Century Extrusions,Century Extrusions,500083,CENTEXT
INE077P01034,GSTK509945,Thacker & Company,Thacker & Co,509945,THACKER
INE493B01017,GSTK531399,GG Automotive Gears,GG Automotive Gear,531399,
INE590D01016,GSTK531306,DHP India,DHP India,531306,
INE0GOA01018,GSTK543351,NAAPBOOKS Limited,NAAPBOOKS Limited,543351,
INE291E01019,GSTK539113,Paul Merchants,Paul Merchants,539113,PML
INE964W01021,GSTK543919,MK Proteins,MK Proteins,543919,MKPL
INE890B01014,GSTK531390,Upsurge Investment & Finance,Upsurge Investment,531390,
INE383L01019,GSTK506128,Parnax Lab,Parnax Lab,506128,
INE921B01025,GSTK530393,DB (International) Stock Brokers,DB Stock Brokers,530393,DBSTOCKBRO
INE226H01026,GSTK532710,Sadbhav Engineering,Sadbhav Engineering,532710,SADBHAV
INE316G01019,GSTK531726,Panchsheel Organics,Panchsheel Organics,531726,
INE516P01015,GSTK538540,Raama Finance,Raama Finance,538540,
INE906K01027,GSTK531065,Oswal Overseas,Oswal Overseas,531065,
INE529F01035,GSTK512131,Signet Industries,Signet Industries,512131,SIGIND
INE560T01015,GSTK542803,Vaxfab Enterprises,Vaxfab Enterprise,542803,
INE812S01012,GSTK530741,Ovobel Foods,Ovobel Foods,530741,
INE245H01018,GSTK540254,Marg Techno-Projects,Marg Techno-Projects,540254,
INE020D01022,GSTK511724,Baid Leasing & Finance Co,Baid Leasing & Fin,511724,BAIDFIN
INE388G01026,GSTK532738,Twamev Construction And Infrastructure,Twamev Construction,532738,TICL
INE935D01013,GSTK531841,Indus Finance,Indus Finance,531841,
INE01C001026,GSTK542580,Aartech Solonics,Aartech Solonics,542580,AARTECH
INE0BTI01037,GSTK543747,Kamdhenu Ventures Ltd.,Kamdhenu Ventures,543747,KAMOPAINTS
INE060X01034,GSTK543462,DEV Information Technology,Dev It,543462,DEVIT
INE374B01019,GSTK532357,Mukta Arts,Mukta Arts,532357,MUKTAARTS
INE285U01025,GSTK530313,Kimia Biosciences,Kimia Biosciences,530313,
INE728B01032,GSTK513418,Smiths & Founders India,Smiths & Founders,513418,
INE313G01016,GSTK526971,Dhoot Industrial Finance,Dhoot Industrial Fin,526971,
